transaction_id,order_date,customer_id,acquisition_channel,gender,age,product_category,quantity,price_per_unit,total_amount
4481,2023-05-30,CUST1802,organic,Female,18,Electronics,2,350,700
4482,2023-06-06,CUST1802,organic,Female,18,Clothing,2,95,190
4483,2023-06-27,CUST1802,organic,Female,18,Beauty,1,76,76
4484,2023-02-06,CUST1803,organic,Female,43,Electronics,3,299,897
4485,2023-02-11,CUST1803,organic,Female,43,Clothing,4,37,148
4486,2023-03-13,CUST1803,organic,Female,43,Beauty,3,15,45
4487,2023-11-08,CUST1804,paid_search,Male,52,Beauty,4,51,204
4488,2023-11-18,CUST1804,paid_search,Male,52,Electronics,4,332,1328
4489,2023-12-18,CUST1804,paid_search,Male,52,Clothing,3,34,102
4490,2023-12-28,CUST1804,paid_search,Male,52,Beauty,3,71,213
4491,2023-02-28,CUST1805,organic,Female,42,Clothing,4,70,280
4492,2023-03-03,CUST1805,organic,Female,42,Clothing,3,76,228
4493,2023-03-10,CUST1805,organic,Female,42,Clothing,4,39,156
4494,2023-03-17,CUST1805,organic,Female,42,Electronics,2,275,550
4495,2023-05-11,CUST1806,paid_search,Female,59,Beauty,3,47,141
4496,2023-06-01,CUST1806,paid_search,Female,59,Electronics,2,114,228
4497,2023-06-11,CUST1806,paid_search,Female,59,Beauty,3,14,42
4498,2023-06-21,CUST1806,paid_search,Female,59,Clothing,4,46,184
4499,2023-07-21,CUST1807,organic,Female,32,Clothing,3,39,117
4500,2023-07-31,CUST1807,organic,Female,32,Electronics,4,217,868
4501,2023-08-30,CUST1807,organic,Female,32,Beauty,3,15,45
4502,2023-08-31,CUST1808,social,Female,39,Electronics,1,213,213
4503,2023-09-05,CUST1808,social,Female,39,Clothing,4,106,424
4504,2023-09-08,CUST1808,social,Female,39,Clothing,2,84,168
4505,2023-09-13,CUST1808,social,Female,39,Clothing,3,68,204
4506,2023-09-16,CUST1808,social,Female,39,Clothing,2,103,206
4507,2023-09-30,CUST1808,social,Female,39,Clothing,4,41,164
4508,2023-02-04,CUST1809,organic,Female,23,Beauty,4,56,224
4509,2023-02-25,CUST1809,organic,Female,23,Electronics,2,129,258
4510,2023-03-27,CUST1809,organic,Female,23,Electronics,2,330,660
4511,2023-04-03,CUST1810,paid_search,Male,32,Clothing,3,86,258
4512,2023-04-08,CUST1810,paid_search,Male,32,Clothing,3,51,153
4513,2023-04-13,CUST1810,paid_search,Male,32,Electronics,1,89,89
4514,2023-07-26,CUST1811,organic,Female,41,Beauty,4,39,156
4515,2023-07-31,CUST1811,organic,Female,41,Electronics,3,77,231
4516,2023-08-14,CUST1811,organic,Female,41,Beauty,3,32,96
4517,2023-11-28,CUST1812,paid_search,Female,38,Beauty,3,66,198
4518,2023-12-01,CUST1812,paid_search,Female,38,Clothing,1,107,107
4519,2023-11-01,CUST1813,organic,Male,24,Clothing,1,111,111
4520,2023-11-04,CUST1813,organic,Male,24,Electronics,1,291,291
4521,2023-08-01,CUST1814,email,Male,46,Electronics,2,369,738
4522,2023-08-08,CUST1814,email,Male,46,Clothing,3,100,300
4523,2023-08-11,CUST1814,email,Male,46,Electronics,3,86,258
4524,2023-08-18,CUST1814,email,Male,46,Electronics,2,177,354
4525,2023-06-08,CUST1815,email,Male,49,Beauty,3,73,219
4526,2023-06-29,CUST1815,email,Male,49,Clothing,2,48,96
4527,2023-07-13,CUST1815,email,Male,49,Clothing,3,117,351
4528,2023-01-24,CUST1816,organic,Female,49,Electronics,4,103,412
4529,2023-01-27,CUST1816,organic,Female,49,Electronics,4,198,792
4530,2023-10-20,CUST1817,organic,Female,22,Electronics,1,107,107
4531,2023-10-30,CUST1817,organic,Female,22,Beauty,1,45,45
4532,2023-11-06,CUST1817,organic,Female,22,Beauty,1,62,62
4533,2023-11-09,CUST1817,organic,Female,22,Electronics,3,89,267
4534,2023-01-04,CUST1818,paid_search,Male,21,Clothing,1,70,70
4535,2023-01-14,CUST1818,paid_search,Male,21,Electronics,1,215,215
4536,2023-01-28,CUST1818,paid_search,Male,21,Electronics,2,253,506
4537,2023-02-04,CUST1818,paid_search,Male,21,Beauty,3,24,72
4538,2023-02-07,CUST1818,paid_search,Male,21,Beauty,1,14,14
4539,2023-08-08,CUST1819,social,Male,39,Electronics,2,164,328
4540,2023-08-18,CUST1819,social,Male,39,Electronics,2,398,796
4541,2023-08-23,CUST1819,social,Male,39,Clothing,1,84,84
4542,2023-01-20,CUST1820,social,Male,35,Clothing,1,79,79
4543,2023-01-25,CUST1820,social,Male,35,Clothing,4,117,468
4544,2023-01-30,CUST1820,social,Male,35,Clothing,4,97,388
4545,2023-06-01,CUST1821,organic,Male,52,Electronics,4,168,672
4546,2023-06-22,CUST1821,organic,Male,52,Clothing,2,76,152
4547,2023-07-22,CUST1821,organic,Male,52,Electronics,2,291,582
4548,2023-07-27,CUST1821,organic,Male,52,Electronics,3,176,528
4549,2023-02-19,CUST1822,email,Male,34,Electronics,3,278,834
4550,2023-03-01,CUST1822,email,Male,34,Electronics,3,134,402
4551,2023-03-15,CUST1822,email,Male,34,Clothing,3,37,111
4552,2023-06-26,CUST1823,paid_search,Female,41,Beauty,3,51,153
4553,2023-04-06,CUST1824,email,Male,19,Clothing,2,109,218
4554,2023-04-20,CUST1824,email,Male,19,Beauty,4,33,132
4555,2023-04-27,CUST1824,email,Male,19,Clothing,1,103,103
4556,2023-05-18,CUST1824,email,Male,19,Electronics,3,312,936
4557,2023-05-23,CUST1824,email,Male,19,Clothing,4,77,308
4558,2023-04-15,CUST1825,organic,Female,30,Clothing,1,61,61
4559,2023-04-22,CUST1825,organic,Female,30,Electronics,3,191,573
4560,2023-09-07,CUST1826,organic,Female,32,Electronics,4,61,244
4561,2023-09-12,CUST1826,organic,Female,32,Clothing,1,34,34
4562,2023-09-19,CUST1826,organic,Female,32,Electronics,4,280,1120
4563,2023-04-27,CUST1827,paid_search,Male,22,Clothing,2,72,144
4564,2023-05-02,CUST1827,paid_search,Male,22,Clothing,1,65,65
4565,2023-05-09,CUST1827,paid_search,Male,22,Beauty,4,16,64
4566,2023-08-16,CUST1828,paid_search,Female,20,Beauty,3,53,159
4567,2023-08-30,CUST1828,paid_search,Female,20,Electronics,2,124,248
4568,2023-03-07,CUST1829,social,Female,54,Clothing,4,111,444
4569,2023-12-01,CUST1830,organic,Female,54,Clothing,2,54,108
4570,2023-12-08,CUST1830,organic,Female,54,Beauty,2,70,140
4571,2023-09-19,CUST1831,paid_search,Male,54,Clothing,4,92,368
4572,2023-10-10,CUST1831,paid_search,Male,54,Beauty,2,60,120
4573,2023-10-22,CUST1832,social,Male,20,Clothing,3,113,339
4574,2023-10-29,CUST1832,social,Male,20,Beauty,3,36,108
4575,2023-11-05,CUST1832,social,Male,20,Clothing,4,50,200
4576,2023-11-08,CUST1832,social,Male,20,Clothing,3,89,267
4577,2023-08-31,CUST1833,organic,Male,52,Electronics,3,169,507
4578,2023-09-03,CUST1833,organic,Male,52,Beauty,2,61,122
4579,2023-07-05,CUST1834,organic,Male,40,Beauty,2,68,136
4580,2023-07-08,CUST1834,organic,Male,40,Electronics,4,101,404
4581,2023-09-03,CUST1835,email,Male,45,Beauty,3,49,147
4582,2023-09-13,CUST1835,email,Male,45,Electronics,4,349,1396
4583,2023-05-05,CUST1836,social,Male,47,Beauty,2,66,132
4584,2023-05-12,CUST1836,social,Male,47,Beauty,2,39,78
4585,2023-09-25,CUST1837,social,Male,35,Electronics,4,357,1428
4586,2023-09-28,CUST1837,social,Male,35,Electronics,2,60,120
4587,2023-10-08,CUST1837,social,Male,35,Electronics,3,310,930
4588,2023-05-11,CUST1838,organic,Male,53,Electronics,3,51,153
4589,2023-08-25,CUST1839,social,Male,50,Beauty,1,63,63
4590,2023-08-30,CUST1839,social,Male,50,Clothing,2,113,226
4591,2023-01-18,CUST1840,paid_search,Male,43,Clothing,3,60,180
4592,2023-02-17,CUST1840,paid_search,Male,43,Electronics,1,335,335
4593,2023-02-22,CUST1840,paid_search,Male,43,Clothing,4,29,116
4594,2023-02-09,CUST1841,paid_search,Female,57,Electronics,1,265,265
4595,2023-02-14,CUST1841,paid_search,Female,57,Beauty,3,39,117
4596,2023-01-21,CUST1842,social,Male,34,Electronics,1,380,380
4597,2023-08-13,CUST1843,paid_search,Female,57,Beauty,1,44,44
4598,2023-08-20,CUST1843,paid_search,Female,57,Clothing,1,36,36
4599,2023-08-30,CUST1843,paid_search,Female,57,Beauty,3,79,237
4600,2023-09-06,CUST1843,paid_search,Female,57,Electronics,1,229,229
4601,2023-10-09,CUST1844,social,Male,24,Clothing,2,119,238
4602,2023-10-23,CUST1844,social,Male,24,Electronics,1,160,160
4603,2023-01-08,CUST1845,paid_search,Female,25,Beauty,2,60,120
4604,2023-01-13,CUST1845,paid_search,Female,25,Clothing,3,31,93
4605,2023-04-10,CUST1846,paid_search,Male,48,Electronics,2,95,190
4606,2023-04-15,CUST1846,paid_search,Male,48,Beauty,2,73,146
4607,2023-08-28,CUST1847,organic,Female,29,Clothing,4,78,312
4608,2023-09-02,CUST1847,organic,Female,29,Electronics,3,144,432
4609,2023-09-16,CUST1847,organic,Female,29,Electronics,2,334,668
4610,2023-10-16,CUST1847,organic,Female,29,Clothing,4,69,276
4611,2023-10-30,CUST1847,organic,Female,29,Electronics,4,330,1320
4612,2023-03-28,CUST1848,social,Female,48,Clothing,4,51,204
4613,2023-04-02,CUST1848,social,Female,48,Beauty,4,46,184
4614,2023-04-05,CUST1848,social,Female,48,Clothing,2,29,58
4615,2023-10-25,CUST1849,organic,Male,36,Clothing,2,80,160
4616,2023-11-01,CUST1849,organic,Male,36,Electronics,4,291,1164
4617,2023-11-08,CUST1849,organic,Male,36,Clothing,1,46,46
4618,2023-01-14,CUST1850,paid_search,Female,27,Clothing,1,26,26
4619,2023-01-28,CUST1850,paid_search,Female,27,Beauty,1,18,18
4620,2023-02-02,CUST1850,paid_search,Female,27,Beauty,3,45,135
4621,2023-11-30,CUST1851,paid_search,Female,56,Beauty,2,39,78
4622,2023-12-14,CUST1851,paid_search,Female,56,Electronics,3,324,972
4623,2023-01-02,CUST1852,organic,Male,29,Beauty,1,64,64
4624,2023-01-23,CUST1852,organic,Male,29,Beauty,3,15,45
4625,2023-02-13,CUST1852,organic,Male,29,Electronics,3,393,1179
4626,2023-02-27,CUST1852,organic,Male,29,Clothing,3,41,123
4627,2023-03-06,CUST1852,organic,Male,29,Clothing,2,43,86
4628,2023-10-20,CUST1853,social,Female,37,Electronics,2,219,438
4629,2023-11-03,CUST1853,social,Female,37,Beauty,4,31,124
4630,2023-11-17,CUST1853,social,Female,37,Electronics,2,277,554
4631,2023-11-21,CUST1854,social,Female,54,Electronics,4,190,760
4632,2023-02-10,CUST1855,social,Female,58,Clothing,4,56,224
4633,2023-02-13,CUST1855,social,Female,58,Clothing,4,43,172
4634,2023-02-20,CUST1855,social,Female,58,Electronics,1,291,291
4635,2023-11-14,CUST1856,email,Male,24,Beauty,4,26,104
4636,2023-11-19,CUST1856,email,Male,24,Clothing,4,20,80
4637,2023-11-12,CUST1857,social,Female,31,Beauty,1,10,10
4638,2023-04-21,CUST1858,social,Female,28,Clothing,2,103,206
4639,2023-01-14,CUST1859,organic,Female,24,Electronics,4,95,380
4640,2023-02-13,CUST1859,organic,Female,24,Electronics,4,307,1228
4641,2023-02-20,CUST1859,organic,Female,24,Beauty,3,38,114
4642,2023-08-19,CUST1860,social,Female,46,Clothing,3,81,243
4643,2023-03-25,CUST1861,social,Male,27,Clothing,1,102,102
4644,2023-05-10,CUST1862,social,Female,46,Clothing,1,64,64
4645,2023-05-13,CUST1862,social,Female,46,Beauty,3,25,75
4646,2023-05-20,CUST1862,social,Female,46,Clothing,2,22,44
4647,2023-05-27,CUST1862,social,Female,46,Clothing,4,89,356
4648,2023-08-19,CUST1863,organic,Male,26,Electronics,3,182,546
4649,2023-09-09,CUST1863,organic,Male,26,Electronics,2,397,794
4650,2023-09-12,CUST1863,organic,Male,26,Beauty,3,64,192
4651,2023-09-17,CUST1863,organic,Male,26,Beauty,2,46,92
4652,2023-09-20,CUST1863,organic,Male,26,Electronics,1,375,375
4653,2023-11-22,CUST1864,paid_search,Male,53,Beauty,4,20,80
4654,2023-05-25,CUST1865,paid_search,Female,27,Electronics,4,285,1140
4655,2023-06-01,CUST1865,paid_search,Female,27,Clothing,4,110,440
4656,2023-12-11,CUST1866,social,Female,36,Beauty,2,42,84
4657,2023-01-28,CUST1867,organic,Male,48,Electronics,1,79,79
4658,2023-03-07,CUST1868,paid_search,Female,34,Electronics,2,83,166
4659,2023-03-10,CUST1868,paid_search,Female,34,Electronics,1,257,257
4660,2023-03-17,CUST1868,paid_search,Female,34,Electronics,4,125,500
4661,2023-06-12,CUST1869,email,Male,26,Clothing,3,71,213
4662,2023-08-17,CUST1870,social,Male,50,Electronics,3,107,321
4663,2023-08-24,CUST1870,social,Male,50,Beauty,2,73,146
4664,2023-09-18,CUST1871,email,Female,51,Electronics,1,183,183
4665,2023-10-18,CUST1871,email,Female,51,Clothing,4,117,468
4666,2023-10-25,CUST1871,email,Female,51,Beauty,1,46,46
4667,2023-06-13,CUST1872,email,Male,41,Clothing,2,99,198
4668,2023-06-20,CUST1872,email,Male,41,Clothing,2,75,150
4669,2023-06-25,CUST1872,email,Male,41,Clothing,3,90,270
4670,2023-10-28,CUST1873,social,Male,26,Clothing,2,64,128
4671,2023-10-30,CUST1874,paid_search,Male,24,Electronics,3,144,432
4672,2023-11-09,CUST1874,paid_search,Male,24,Electronics,4,241,964
4673,2023-11-30,CUST1874,paid_search,Male,24,Beauty,4,19,76
4674,2023-10-14,CUST1875,paid_search,Female,33,Beauty,1,30,30
4675,2023-11-04,CUST1875,paid_search,Female,33,Beauty,4,21,84
4676,2023-01-10,CUST1876,paid_search,Male,36,Electronics,1,303,303
4677,2023-01-17,CUST1876,paid_search,Male,36,Electronics,4,130,520
4678,2023-07-14,CUST1877,organic,Male,56,Beauty,2,19,38
4679,2023-07-17,CUST1877,organic,Male,56,Electronics,2,269,538
4680,2023-07-22,CUST1877,organic,Male,56,Beauty,1,43,43
4681,2023-07-29,CUST1877,organic,Male,56,Electronics,3,177,531
4682,2023-08-05,CUST1877,organic,Male,56,Clothing,1,25,25
4683,2023-04-28,CUST1878,paid_search,Female,23,Electronics,4,78,312
4684,2023-05-03,CUST1878,paid_search,Female,23,Electronics,1,331,331
4685,2023-06-02,CUST1878,paid_search,Female,23,Electronics,4,256,1024
4686,2023-06-05,CUST1878,paid_search,Female,23,Clothing,4,72,288
4687,2023-09-27,CUST1879,social,Female,28,Electronics,3,224,672
4688,2023-10-02,CUST1879,social,Female,28,Beauty,2,41,82
4689,2023-03-21,CUST1880,social,Male,29,Beauty,2,79,158
4690,2023-03-24,CUST1880,social,Male,29,Clothing,1,24,24
4691,2023-04-03,CUST1881,email,Female,59,Clothing,3,21,63
4692,2023-05-03,CUST1881,email,Female,59,Electronics,4,179,716
4693,2023-05-10,CUST1881,email,Female,59,Electronics,1,52,52
4694,2023-05-20,CUST1881,email,Female,59,Clothing,2,114,228
4695,2023-05-30,CUST1881,email,Female,59,Clothing,3,24,72
4696,2023-09-23,CUST1882,paid_search,Male,30,Beauty,2,19,38
4697,2023-10-03,CUST1882,paid_search,Male,30,Beauty,3,33,99
4698,2023-10-17,CUST1882,paid_search,Male,30,Electronics,2,394,788
4699,2023-11-28,CUST1883,paid_search,Female,29,Electronics,3,207,621
4700,2023-12-05,CUST1883,paid_search,Female,29,Electronics,4,53,212
4701,2023-09-14,CUST1884,paid_search,Male,38,Clothing,3,59,177
4702,2023-10-05,CUST1884,paid_search,Male,38,Electronics,4,281,1124
4703,2023-11-04,CUST1884,paid_search,Male,38,Clothing,1,91,91
4704,2023-05-13,CUST1885,email,Male,27,Electronics,4,65,260
4705,2023-05-27,CUST1885,email,Male,27,Clothing,2,110,220
4706,2023-10-03,CUST1886,organic,Male,37,Electronics,2,69,138
4707,2023-10-10,CUST1886,organic,Male,37,Electronics,3,261,783
4708,2023-10-31,CUST1886,organic,Male,37,Clothing,4,102,408
4709,2023-11-07,CUST1886,organic,Male,37,Clothing,1,70,70
4710,2023-11-14,CUST1886,organic,Male,37,Clothing,2,96,192
4711,2023-09-21,CUST1887,paid_search,Male,53,Electronics,1,166,166
4712,2023-06-20,CUST1888,paid_search,Female,45,Clothing,4,47,188
4713,2023-06-27,CUST1888,paid_search,Female,45,Clothing,1,47,47
4714,2023-07-02,CUST1888,paid_search,Female,45,Electronics,1,190,190
4715,2023-07-12,CUST1888,paid_search,Female,45,Beauty,2,38,76
4716,2023-01-01,CUST1889,paid_search,Male,41,Clothing,2,28,56
4717,2023-01-04,CUST1889,paid_search,Male,41,Electronics,1,215,215
4718,2023-01-18,CUST1889,paid_search,Male,41,Beauty,1,65,65
4719,2023-01-28,CUST1889,paid_search,Male,41,Beauty,2,68,136
4720,2023-11-09,CUST1890,paid_search,Male,22,Clothing,3,77,231
4721,2023-11-12,CUST1890,paid_search,Male,22,Beauty,2,30,60
4722,2023-11-19,CUST1890,paid_search,Male,22,Electronics,4,331,1324
4723,2023-12-03,CUST1890,paid_search,Male,22,Beauty,3,44,132
4724,2023-12-06,CUST1890,paid_search,Male,22,Electronics,1,320,320
4725,2023-12-09,CUST1890,paid_search,Male,22,Beauty,1,15,15
4726,2023-12-12,CUST1890,paid_search,Male,22,Beauty,4,72,288
4727,2023-03-05,CUST1891,email,Female,54,Electronics,1,353,353
4728,2023-03-08,CUST1891,email,Female,54,Beauty,3,67,201
4729,2023-03-22,CUST1891,email,Female,54,Clothing,1,95,95
4730,2023-10-11,CUST1892,organic,Female,29,Clothing,2,46,92
4731,2023-10-21,CUST1892,organic,Female,29,Electronics,1,384,384
4732,2023-10-28,CUST1892,organic,Female,29,Beauty,1,19,19
4733,2023-05-01,CUST1893,social,Male,52,Electronics,2,221,442
4734,2023-04-17,CUST1894,organic,Male,57,Electronics,4,388,1552
4735,2023-05-01,CUST1894,organic,Male,57,Electronics,4,278,1112
4736,2023-05-06,CUST1894,organic,Male,57,Clothing,2,70,140
4737,2023-06-24,CUST1895,paid_search,Male,19,Clothing,3,20,60
4738,2023-07-23,CUST1896,organic,Male,58,Electronics,2,212,424
4739,2023-07-26,CUST1896,organic,Male,58,Beauty,2,70,140
4740,2023-08-02,CUST1896,organic,Male,58,Clothing,2,95,190
4741,2023-08-05,CUST1896,organic,Male,58,Electronics,2,253,506
4742,2023-06-14,CUST1897,organic,Male,56,Clothing,4,59,236
4743,2023-06-21,CUST1897,organic,Male,56,Clothing,3,84,252
4744,2023-11-01,CUST1898,social,Female,59,Clothing,1,83,83
4745,2023-11-15,CUST1898,social,Female,59,Electronics,1,318,318
4746,2023-04-30,CUST1899,organic,Female,26,Clothing,1,74,74
4747,2023-05-10,CUST1899,organic,Female,26,Clothing,1,23,23
4748,2023-06-09,CUST1899,organic,Female,26,Beauty,4,24,96
4749,2023-02-13,CUST1900,paid_search,Male,39,Beauty,4,57,228
4750,2023-11-08,CUST1901,paid_search,Male,22,Clothing,4,75,300
4751,2023-06-05,CUST1902,paid_search,Male,29,Electronics,1,140,140
4752,2023-06-15,CUST1902,paid_search,Male,29,Clothing,2,106,212
4753,2023-06-25,CUST1902,paid_search,Male,29,Beauty,3,48,144
4754,2023-07-05,CUST1902,paid_search,Male,29,Electronics,1,128,128
4755,2023-07-26,CUST1902,paid_search,Male,29,Beauty,1,69,69
4756,2023-07-26,CUST1903,social,Male,18,Clothing,2,63,126
4757,2023-08-02,CUST1903,social,Male,18,Electronics,3,181,543
4758,2023-04-18,CUST1904,organic,Male,39,Electronics,1,281,281
4759,2023-04-25,CUST1904,organic,Male,39,Clothing,3,73,219
4760,2023-09-08,CUST1905,email,Female,55,Clothing,3,79,237
4761,2023-09-13,CUST1905,email,Female,55,Electronics,4,359,1436
4762,2023-09-16,CUST1905,email,Female,55,Electronics,2,367,734
4763,2023-11-30,CUST1906,organic,Female,36,Clothing,4,67,268
4764,2023-12-05,CUST1906,organic,Female,36,Electronics,3,222,666
4765,2023-05-10,CUST1907,organic,Female,33,Clothing,1,72,72
4766,2023-05-31,CUST1907,organic,Female,33,Clothing,3,112,336
4767,2023-10-20,CUST1908,organic,Female,48,Electronics,3,389,1167
4768,2023-10-23,CUST1908,organic,Female,48,Clothing,2,112,224
4769,2023-01-20,CUST1909,paid_search,Male,20,Electronics,4,195,780
4770,2023-02-19,CUST1909,paid_search,Male,20,Clothing,2,55,110
4771,2023-10-09,CUST1910,social,Female,40,Electronics,1,377,377
4772,2023-10-12,CUST1911,paid_search,Male,59,Electronics,3,239,717
4773,2023-10-19,CUST1911,paid_search,Male,59,Beauty,1,17,17
4774,2023-10-26,CUST1911,paid_search,Male,59,Clothing,2,95,190
4775,2023-01-01,CUST1912,organic,Male,35,Electronics,2,141,282
4776,2023-01-15,CUST1912,organic,Male,35,Clothing,4,68,272
4777,2023-01-18,CUST1912,organic,Male,35,Electronics,3,307,921
4778,2023-01-28,CUST1912,organic,Male,35,Electronics,1,135,135
4779,2023-04-29,CUST1913,email,Female,43,Clothing,1,99,99
4780,2023-05-09,CUST1913,email,Female,43,Electronics,2,315,630
4781,2023-05-14,CUST1913,email,Female,43,Clothing,3,90,270
4782,2023-02-04,CUST1914,paid_search,Male,30,Clothing,1,20,20
4783,2023-02-14,CUST1914,paid_search,Male,30,Clothing,2,24,48
4784,2023-03-16,CUST1914,paid_search,Male,30,Electronics,3,76,228
4785,2023-03-21,CUST1914,paid_search,Male,30,Beauty,4,59,236
4786,2023-07-17,CUST1915,organic,Female,35,Clothing,4,78,312
4787,2023-08-16,CUST1915,organic,Female,35,Electronics,3,118,354
4788,2023-08-23,CUST1915,organic,Female,35,Clothing,1,21,21
4789,2023-08-26,CUST1915,organic,Female,35,Clothing,2,90,180
4790,2023-09-02,CUST1916,organic,Male,20,Beauty,1,12,12
4791,2023-09-12,CUST1916,organic,Male,20,Electronics,4,347,1388
4792,2023-10-03,CUST1916,organic,Male,20,Clothing,3,40,120
4793,2023-02-28,CUST1917,social,Female,40,Clothing,1,115,115
4794,2023-03-14,CUST1917,social,Female,40,Beauty,4,29,116
4795,2023-11-21,CUST1918,social,Female,20,Clothing,3,69,207
4796,2023-11-24,CUST1918,social,Female,20,Clothing,3,62,186
4797,2023-11-27,CUST1918,social,Female,20,Electronics,1,73,73
4798,2023-06-10,CUST1919,social,Female,42,Electronics,2,133,266
4799,2023-06-15,CUST1919,social,Female,42,Electronics,4,337,1348
4800,2023-06-20,CUST1919,social,Female,42,Beauty,2,14,28
4801,2023-06-25,CUST1919,social,Female,42,Clothing,2,45,90
4802,2023-06-28,CUST1920,paid_search,Female,44,Electronics,1,391,391
4803,2023-07-03,CUST1920,paid_search,Female,44,Clothing,3,105,315
4804,2023-07-24,CUST1920,paid_search,Female,44,Electronics,3,316,948
4805,2023-07-25,CUST1921,paid_search,Male,44,Beauty,3,77,231
4806,2023-07-28,CUST1921,paid_search,Male,44,Electronics,1,195,195
4807,2023-08-04,CUST1921,paid_search,Male,44,Electronics,3,171,513
4808,2023-01-12,CUST1922,paid_search,Female,56,Beauty,4,51,204
4809,2023-01-17,CUST1922,paid_search,Female,56,Clothing,4,41,164
4810,2023-01-24,CUST1922,paid_search,Female,56,Electronics,4,111,444
4811,2023-10-03,CUST1923,social,Female,42,Beauty,3,12,36
4812,2023-10-08,CUST1923,social,Female,42,Electronics,3,69,207
4813,2023-10-13,CUST1923,social,Female,42,Clothing,3,90,270
4814,2023-06-30,CUST1924,paid_search,Female,41,Clothing,3,112,336
4815,2023-07-10,CUST1924,paid_search,Female,41,Clothing,4,45,180
4816,2023-08-30,CUST1925,organic,Female,25,Clothing,1,22,22
4817,2023-09-04,CUST1925,organic,Female,25,Electronics,3,194,582
4818,2023-09-07,CUST1925,organic,Female,25,Clothing,4,103,412
4819,2023-09-14,CUST1925,organic,Female,25,Clothing,2,72,144
4820,2023-08-04,CUST1926,social,Female,26,Electronics,4,210,840
4821,2023-09-08,CUST1927,organic,Female,54,Electronics,4,109,436
4822,2023-09-22,CUST1927,organic,Female,54,Electronics,3,117,351
4823,2023-10-26,CUST1928,social,Female,47,Electronics,4,241,964
4824,2023-11-05,CUST1928,social,Female,47,Clothing,4,116,464
4825,2023-05-06,CUST1929,social,Female,36,Clothing,4,88,352
4826,2023-05-11,CUST1929,social,Female,36,Clothing,1,44,44
4827,2023-05-14,CUST1929,social,Female,36,Electronics,3,160,480
4828,2023-08-05,CUST1930,email,Female,33,Clothing,3,78,234
4829,2023-08-26,CUST1930,email,Female,33,Electronics,1,90,90
4830,2023-08-31,CUST1930,email,Female,33,Clothing,1,48,48
4831,2023-09-05,CUST1930,email,Female,33,Beauty,3,48,144
4832,2023-11-02,CUST1931,paid_search,Male,41,Electronics,1,273,273
4833,2023-11-09,CUST1931,paid_search,Male,41,Electronics,1,270,270
4834,2023-11-23,CUST1931,paid_search,Male,41,Beauty,4,75,300
4835,2023-11-26,CUST1931,paid_search,Male,41,Electronics,2,314,628
4836,2023-10-12,CUST1932,paid_search,Male,38,Electronics,1,146,146
4837,2023-10-17,CUST1932,paid_search,Male,38,Beauty,2,37,74
4838,2023-10-22,CUST1932,paid_search,Male,38,Electronics,2,102,204
4839,2023-07-04,CUST1933,organic,Male,53,Beauty,2,48,96
4840,2023-07-09,CUST1933,organic,Male,53,Clothing,4,77,308
4841,2023-02-08,CUST1934,paid_search,Male,57,Beauty,2,63,126
4842,2023-02-15,CUST1934,paid_search,Male,57,Clothing,2,64,128
4843,2023-03-01,CUST1934,paid_search,Male,57,Clothing,4,42,168
4844,2023-08-11,CUST1935,paid_search,Male,56,Electronics,1,171,171
4845,2023-08-18,CUST1935,paid_search,Male,56,Clothing,2,61,122
4846,2023-07-03,CUST1936,social,Female,23,Clothing,2,35,70
4847,2023-06-27,CUST1937,paid_search,Male,22,Clothing,2,66,132
4848,2023-07-27,CUST1937,paid_search,Male,22,Electronics,1,123,123
4849,2023-08-03,CUST1937,paid_search,Male,22,Beauty,3,30,90
4850,2023-08-08,CUST1937,paid_search,Male,22,Electronics,1,110,110
4851,2023-10-21,CUST1938,social,Male,31,Beauty,2,63,126
4852,2023-11-11,CUST1938,social,Male,31,Electronics,3,268,804
4853,2023-12-06,CUST1939,paid_search,Female,59,Clothing,1,79,79
4854,2023-05-31,CUST1940,organic,Female,21,Clothing,2,80,160
4855,2023-05-06,CUST1941,organic,Female,25,Electronics,4,102,408
4856,2023-05-16,CUST1941,organic,Female,25,Clothing,4,30,120
4857,2023-10-28,CUST1942,organic,Female,41,Clothing,2,66,132
4858,2023-11-02,CUST1942,organic,Female,41,Electronics,2,365,730
4859,2023-11-12,CUST1942,organic,Female,41,Electronics,4,274,1096
4860,2023-11-04,CUST1943,organic,Female,28,Clothing,2,119,238
4861,2023-11-09,CUST1943,organic,Female,28,Beauty,1,23,23
4862,2023-11-14,CUST1943,organic,Female,28,Electronics,2,284,568
4863,2023-12-02,CUST1944,organic,Male,34,Electronics,2,370,740
4864,2023-12-05,CUST1944,organic,Male,34,Beauty,1,39,39
4865,2023-12-12,CUST1944,organic,Male,34,Clothing,1,101,101
4866,2023-08-22,CUST1945,paid_search,Female,38,Electronics,1,88,88
4867,2023-08-25,CUST1945,paid_search,Female,38,Beauty,4,43,172
4868,2023-01-08,CUST1946,organic,Female,43,Electronics,1,63,63
4869,2023-02-07,CUST1946,organic,Female,43,Beauty,2,25,50
4870,2023-02-12,CUST1946,organic,Female,43,Electronics,2,380,760
4871,2023-03-14,CUST1946,organic,Female,43,Electronics,1,384,384
4872,2023-12-07,CUST1947,organic,Male,44,Clothing,4,93,372
4873,2023-12-14,CUST1947,organic,Male,44,Beauty,3,20,60
4874,2023-05-09,CUST1948,organic,Male,33,Beauty,3,25,75
